Restaurant ID,Restaurant Name,City,Address,Locality,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Aggregate rating,Rating color,Rating text,Votes
18430692,Singh's Zaika ,New Delhi,"C-9, Community Center, Nimri Colony, Ashok Vihar Phase 4, Near Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,"North Indian, Chinese, Mughlai",500,No,No,3,Orange,Average,4
309503,The Mirch Masala,New Delhi,"27/4, Central Market, Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,"North Indian, Chinese",700,No,No,3,Orange,Average,7
3326,The Mirch Masala,New Delhi,"DDA Murga Market, Near Deep Cinema, Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,North Indian,650,No,No,3.2,Orange,Average,22
309384,Uncle Cake Shop,New Delhi,"A-795, Shastri Nagar, Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,"Bakery, Desserts, Fast Food",300,No,No,3.1,Orange,Average,9
3079,Kays Bar-Be-Que,New Delhi,"16/27, Community Cetre, Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,"North Indian, Mughlai",700,No,Yes,3.5,Yellow,Good,191
303093,Master Bakers,New Delhi,"G-32 & 33, Usha Chambers, Community Centre, Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,"Bakery, Desserts, Chinese, Fast Food",350,No,Yes,3.7,Yellow,Good,199
309375,The Master's Fast Food Centre,New Delhi,"8, Deep Cinema Complex, Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,"Fast Food, Chinese, Bakery",400,No,No,3.5,Yellow,Good,60
18441672,6 Pack Momos,New Delhi,"BA-Block, Deep Market, Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,Chinese,300,No,No,0,White,Not rated,1
18446423,Al Noor Foods,New Delhi,"23, J-Block, Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,"North Indian, Mughlai",500,No,No,0,White,Not rated,0
18462588,Avon Kitchen,New Delhi,"Shop 1, Ground Floor, J Block, Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,"North Indian, Mughlai, Chinese",700,No,No,0,White,Not rated,0
18460330,Bhasad Cafe,New Delhi,"E-46, Near Gopal Paints, Shastri Nagar, Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,"Fast Food, Chinese",500,No,No,0,White,Not rated,1
18361739,Bikaner Kesarvala,New Delhi,"Shop 10, H Block, DDA Market, Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,Mithai,100,No,No,0,White,Not rated,2
312338,De Bone Chicken,New Delhi,"20, J Block, Murga Market, Near Water Tank, Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,"Raw Meats, Fast Food",400,No,No,0,White,Not rated,0
18057828,Indian Fresh Meat Shop,New Delhi,"Shop 8, Murga Market, J Block, Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,"Raw Meats, Fast Food",300,No,No,0,White,Not rated,1
18361700,JD's Food Court,New Delhi,"E-46, Near Gopal Paints, Shastri Nagar, Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,"North Indian, Chinese",550,No,No,0,White,Not rated,3
18383541,Keventers,New Delhi,"Shop  5/6, Building 26, Deep Market, Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,Beverages,400,No,No,0,White,Not rated,3
18248970,Malhotra Bakery,New Delhi,"Shop 136, Shastri Nagar, Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,"Bakery, Chinese",300,No,No,0,White,Not rated,1
18395538,Matthi Wala,New Delhi,"B-1138, Main Market, Shastri Nagar, Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,"Mithai, Street Food",150,No,No,0,White,Not rated,0
18446396,Nirula's Ice Cream,New Delhi,"Shop 26, Central Market, Deep Complex, Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,"Ice Cream, Desserts",250,No,No,0,White,Not rated,0
313193,Punjabi Chaap Corner,New Delhi,"A-49, Subhtra Colony, Near Shastri Nagar Metro Station, Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,"Fast Food, Chinese",400,No,Yes,0,White,Not rated,1
18457050,Puran Dhaba,New Delhi,"Shop J-11/11, Sanjay Market, Opposite Nimri Colony, Ashok Vihar Phase 4, Near Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,North Indian,200,No,No,0,White,Not rated,0
18375413,Rama Desi Ghee Meat Wala,New Delhi,"IA, Block 10 C, Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,North Indian,650,No,No,0,White,Not rated,0
18458325,VadaPav 'n' Frankie,New Delhi,"Opposite Murga Market, Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,Fast Food,100,No,No,0,White,Not rated,0
5296,Chhabra Sweets,New Delhi,"26, Central Market, Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,Mithai,100,No,No,2.4,Red,Poor,15
310802,Kanwarji's,New Delhi,"B4-33A, Ashok Vihar Phase 2, New Delhi",Ashok Vihar Phase 2,"Street Food, Chinese, North Indian, Mithai",300,No,Yes,2.9,Orange,Average,29
310777,Pizza Hut,New Delhi,"B-2/3, Ashok Vihar Phase 2, New Delhi",Ashok Vihar Phase 2,"Italian, Pizza, Fast Food",1000,No,Yes,3.4,Orange,Average,35
309,Sagar Ratna,New Delhi,"B-2/1, Ashok Vihar Phase 2, New Delhi",Ashok Vihar Phase 2,"South Indian, North Indian, Chinese",600,No,Yes,2.7,Orange,Average,278
18390678,Smelling Salts,New Delhi,"C-2/13, Ashok Vihar Phase 2, New Delhi",Ashok Vihar Phase 2,"North Indian, Chinese",1200,Yes,No,3.3,Orange,Average,53
3329,Wah Ji Wah,New Delhi,"9, Community Centre, Near Satyawati College, Ashok Vihar Phase 2, New Delhi",Ashok Vihar Phase 2,"North Indian, Chinese",350,No,Yes,2.6,Orange,Average,142
18216896,Wheelyz,New Delhi,"B4/57A, Ashok Vihar Phase 2, New Delhi",Ashok Vihar Phase 2,"North Indian, Chinese, Fast Food",550,No,Yes,2.5,Orange,Average,41
307767,Bell Pepperz,New Delhi,"A-4, Community Centre, Ashok Vihar Phase 2, New Delhi",Ashok Vihar Phase 2,"Chinese, Italian, North Indian",1300,Yes,Yes,3.9,Yellow,Good,492
3332,Bharat Sweets,New Delhi,"B-2/3, Ashok Vihar Phase 2, New Delhi",Ashok Vihar Phase 2,"Mithai, Street Food",250,No,No,3.5,Yellow,Good,28
980,Invitation,New Delhi,"3, Community Centre, Ashok Vihar Phase 2, New Delhi",Ashok Vihar Phase 2,"North Indian, Chinese",1300,Yes,No,3.6,Yellow,Good,457
18232098,Mystique Melange,New Delhi,"C-3/8, Ashok Vihar Phase 2, New Delhi",Ashok Vihar Phase 2,"North Indian, Mughlai, Chinese, Continental",1800,Yes,No,3.9,Yellow,Good,173
6574,Pandit Ji Paranthe Wale,New Delhi,"Ashok Vihar Phase 2, New Delhi",Ashok Vihar Phase 2,North Indian,200,No,No,3.7,Yellow,Good,131
2379,Raju Chat Palace,New Delhi,"76, Srinagar Colony, Bharat Nagar Road, Ashok Vihar Phase 2, New Delhi",Ashok Vihar Phase 2,Street Food,200,No,No,3.9,Yellow,Good,123
309390,Seasonings - The Spice Mysteries,New Delhi,"B-1/6, Ashok Vihar Phase 2, New Delhi",Ashok Vihar Phase 2,"North Indian, Mughlai, Chinese, Italian",1200,Yes,Yes,3.9,Yellow,Good,274
300809,SGF - Spice Grill Flame,New Delhi,"9, Community Centre 2, Ashok Vihar Phase 2, New Delhi",Ashok Vihar Phase 2,"North Indian, Chinese",500,No,Yes,3.5,Yellow,Good,87
1192,Apni Rasoi,New Delhi,"1, Pocket B, DDA Market, Ashok Vihar Phase 3, New Delhi",Ashok Vihar Phase 3,North Indian,300,No,No,3,Orange,Average,78
310803,Bablu Kabab Shop,New Delhi,"Shop 42, DDA Market, Near Taxi Stand, Ashok Vihar Phase 3, New Delhi",Ashok Vihar Phase 3,"North Indian, Mughlai",500,No,No,3.1,Orange,Average,10
18250797,Cake o' Cuisine,New Delhi,"A-1/9, Satyawati Colony, Ashok Vihar Phase 3, New Delhi",Ashok Vihar Phase 3,Bakery,300,No,No,3.3,Orange,Average,26
198,Domino's Pizza,New Delhi,"2-4 & 25-27, Pocket B, Ground Floor, DDA Market, Ashok Vihar Phase 3, New Delhi",Ashok Vihar Phase 3,"Pizza, Fast Food",700,No,No,3.2,Orange,Average,101
18449782,Hunger Flames,New Delhi,"15, DDA Market 3, Satyawati Nagar, Ashok Vihar Phase 3, New Delhi",Ashok Vihar Phase 3,"Pizza, Fast Food, Chinese",500,No,No,3.4,Orange,Average,17
18057820,Puran Chand Ambala Wale Di Hatti,New Delhi,"Shop 8, DDA Market, Ashok Vihar Phase 3, New Delhi",Ashok Vihar Phase 3,"North Indian, Mughlai",600,No,No,3.3,Orange,Average,34
310215,The Cake Gallery,New Delhi,"12, Jain Colony, Veer Nagar, Near Rana Pratap Bagh, Ashok Vihar Phase 3, New Delhi",Ashok Vihar Phase 3,Bakery,500,No,No,3.3,Orange,Average,12
306841,Bablu Chic Inn,New Delhi,"Shop 9, Pocket B, DDA Market, Ashok Vihar Phase 3, New Delhi",Ashok Vihar Phase 3,"Mughlai, North Indian",750,No,No,3.6,Yellow,Good,34
18412952,Masala Basket,New Delhi,"Shop 15, DDA Market, Ashok Vihar Phase 3, New Delhi",Ashok Vihar Phase 3,"North Indian, South Indian, Street Food",400,No,Yes,3.6,Yellow,Good,46
18432191,Udta Punjab,New Delhi,"Shop 12, DDA Market, B Block, Ashok Vihar Phase 3, New Delhi",Ashok Vihar Phase 3,"North Indian, Mughlai",600,No,No,3.5,Yellow,Good,31
18375420,Munch Nation,New Delhi,"Shop 29, Ground Floor, Durga Place DDA Market, Ashok Vihar Phase 3, New Delhi",Ashok Vihar Phase 3,"Fast Food, Italian, Chinese",350,No,Yes,4,Green,Very Good,96
6286,Bengali Pastry Shop & Snack Bar,New Delhi,"34-37, Bengali Market, Barakhamba Road, New Delhi",Barakhamba Road,"North Indian, South Indian, Chinese",550,No,No,3.2,Orange,Average,70
1914,Bhimsain's Bengali Sweet House,New Delhi,"27-29, Bengali Market, Barakhamba Road, New Delhi",Barakhamba Road,"North Indian, South Indian, Chinese, Street Food, Mithai",400,No,Yes,3.4,Orange,Average,560
18163907,Cafe Coffee Day,New Delhi,"Shop D, Ground Floor, DCM Building, Barakhamba Road, New Delhi",Barakhamba Road,Cafe,450,No,No,2.9,Orange,Average,4
18344490,Colonel's Kababz,New Delhi,"Shop 44-45, Bengali Market, Barakhamba Road, New Delhi",Barakhamba Road,"North Indian, Fast Food",600,No,Yes,3.4,Orange,Average,38
18412878,Faasos,New Delhi,"Shop 30, Gandhi Market, Minto Road, Barakhamba Road, New Delhi",Barakhamba Road,"North Indian, Fast Food",600,No,Yes,2.8,Orange,Average,11
18294263,Karachi Bakery,New Delhi,"Shop 21, Bengali Market, Barakhamba Road, New Delhi",Barakhamba Road,"Bakery, Mithai",200,No,No,3,Orange,Average,4
588,Nathu's Sweets,New Delhi,"23-25, Bengali Market, Barakhamba Road, New Delhi",Barakhamba Road,"North Indian, South Indian, Street Food, Mithai",600,No,Yes,3.3,Orange,Average,421
7150,Sachdeva Confectioners,New Delhi,"1, Gandhi Market, Mirdard Road, Minto Road, Barakhamba Road, New Delhi",Barakhamba Road,"North Indian, Chinese",550,No,Yes,3.1,Orange,Average,68
18264634,Bengali Sweet House,New Delhi,"30-33, Bengali Market, Barakhamba Road, New Delhi",Barakhamba Road,"North Indian, Street Food, Chinese, South Indian, Mithai",400,No,No,3.6,Yellow,Good,85
301534,Bijoli Grill,New Delhi,"3, Hailey Road, Banga Bhawan, Barakhamba Road, New Delhi",Barakhamba Road,"Bengali, North Indian, Chinese",800,Yes,No,3.7,Yellow,Good,343
8340,Nathu's Pastry Shop,New Delhi,"12 & 13, Bengali Market, Barakhamba Road, New Delhi",Barakhamba Road,"Bakery, Desserts, Fast Food",300,No,No,3.8,Yellow,Good,120
18400739,Balaji Dhaba,New Delhi,"Shop 23, NDMC Market, Babar Road, Near Bengal Market, Barakhamba Road, New Delhi",Barakhamba Road,North Indian,200,No,No,0,White,Not rated,3
304954,Bhagat Ji,New Delhi,Barakhamba Metro Station,Barakhamba Road,Fast Food,100,No,No,0,White,Not rated,2
18400737,Hangout Kathi Rolls,New Delhi,"Shop 39/40, NDMC Market, Babar Road, Barakhamba Road, New Delhi",Barakhamba Road,Fast Food,200,No,No,0,White,Not rated,2
18382583,Makers & Bakers,New Delhi,"Shop 40, Shankar Market, Barakhamba Road, New Delhi",Barakhamba Road,"Bakery, Desserts",350,No,No,0,White,Not rated,0
18249122,Habibi Express,New Delhi,"47-48, Bengali Market, Barakhamba Road, New Delhi",Barakhamba Road,"Lebanese, Arabian, Moroccan",750,No,Yes,2.3,Red,Poor,55
7354,Cafe Coffee Day,New Delhi,"14-A, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar",Cafe,450,No,No,3.2,Orange,Average,49
9267,China Town,New Delhi,"Basant Lok Market, Opposite Modern Bazar, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar","Chinese, Fast Food",400,No,No,2.9,Orange,Average,7
7352,Domino's Pizza,New Delhi,"6, Basant Lok Market, Priya Cinema Complex, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar","Pizza, Fast Food",700,No,No,3.3,Orange,Average,90
304211,High Street Kitchen & Bar,New Delhi,"32, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar",North Indian,1200,Yes,No,2.9,Orange,Average,11
262,Pizza Hut,New Delhi,"41, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar","Italian, Pizza, Fast Food",1000,No,Yes,3.1,Orange,Average,161
4621,Sugar & Spice - Le Marche,New Delhi,"58, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar","Bakery, Fast Food",800,No,No,3,Orange,Average,67
2134,The Kathis,New Delhi,"3, PVR Priya, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar","Fast Food, North Indian",300,No,Yes,2.8,Orange,Average,23
303472,The Kylin Experience,New Delhi,"24, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar","Japanese, Chinese, Malaysian, Thai, Vietnamese",1700,No,Yes,3.3,Orange,Average,60
758,Arabian Nites,New Delhi,"59, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar",Lebanese,450,No,Yes,3.5,Yellow,Good,239
7217,Asia Kitchen,New Delhi,"15-A, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar","Chinese, Thai, North Indian",1300,Yes,Yes,3.7,Yellow,Good,137
307054,Dunkin' Donuts,New Delhi,"Priya Complex, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar","Burger, Desserts, Fast Food",600,No,Yes,3.7,Yellow,Good,212
771,Krips Restaurant,New Delhi,"59, Community Centre, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar","North Indian, Chinese",1000,Yes,Yes,3.5,Yellow,Good,193
171,McDonald's,New Delhi,"Community Centre, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar","Fast Food, Burger",500,No,Yes,3.5,Yellow,Good,202
304675,Yo! China,New Delhi,"46, 1st Floor, Priya Cinema Complex, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar",Chinese,1300,Yes,Yes,3.5,Yellow,Good,332
3269,RPM,New Delhi,"40, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar",Finger Food,1800,Yes,No,2.4,Red,Poor,92
3935,By The Way - Bellagio,New Delhi,"13 & 14, Ground Floor and Mezzanine Floor, Community Center, Ashok Vihar Phase 2, New Delhi","Bellagio, Ashok Vihar Phase 2","Italian, Continental",1000,Yes,Yes,2.9,Orange,Average,120
4166,Red - Bellagio,New Delhi,"13-14, 2nd Floor, Community Center, Ashok Vihar Phase 2, New Delhi","Bellagio, Ashok Vihar Phase 2",Chinese,1500,Yes,Yes,3.4,Orange,Average,137
3936,Soul Curry - Bellagio,New Delhi,"13 & 14, 1st Floor, Community Center, Ashok Vihar Phase 2, New Delhi","Bellagio, Ashok Vihar Phase 2","North Indian, Mughlai",1100,Yes,Yes,3.6,Yellow,Good,158
5227,Alpha 63,New Delhi,"Best Western Taurus, IGI Airport Road, NH 8, Mahipalpur, New Delhi","Best Western Taurus Hotel, Mahipalpur","North Indian, Chinese, Continental",1500,Yes,No,2.7,Orange,Average,9
1862,Bite-N-Sip,New Delhi,"6, UG-58 & 59, Ansal Chamber 2, Bhikaji Cama Place, New Delhi",Bhikaji Cama Place,"North Indian, Street Food",300,No,Yes,2.6,Orange,Average,38
819,Lotus Garden,New Delhi,"SF-9, Bhikaji Cama Place, New Delhi",Bhikaji Cama Place,"Chinese, Japanese, Thai",2000,Yes,No,3.2,Orange,Average,59
2236,Meethas Sweets,New Delhi,"6, UG62, Ansal Chamber 2, Bhikaji Cama Place, New Delhi",Bhikaji Cama Place,"Mithai, North Indian",200,No,No,2.8,Orange,Average,4
4150,Nirula's,New Delhi,"Saran Motors, HP Petrol Pump, Near Muhammadpur, Bhikaji Cama Place, New Delhi",Bhikaji Cama Place,"Fast Food, North Indian, Desserts, Ice Cream",1100,No,Yes,2.5,Orange,Average,98
6394,Punjabi Tadka,New Delhi,"6, UG-64, Ansal Chamber 2, Bhikaji Cama Place, New Delhi",Bhikaji Cama Place,North Indian,250,No,No,2.8,Orange,Average,11
1867,Snack Bar,New Delhi,"9, UG-65 & 66, Somdutt Chamber 2, Bhikaji Cama Place, New Delhi",Bhikaji Cama Place,"North Indian, Mughlai",250,No,No,3,Orange,Average,11
2608,South Indian Food,New Delhi,"6, UG-9, Ansal Chamber II, Bhikaji Cama Place, New Delhi",Bhikaji Cama Place,South Indian,150,No,No,3.1,Orange,Average,14
8388,Domino's Pizza,New Delhi,"30, 31, & 32, Upper Ground Floor, Ansal Chambers-1, Bhikaji Cama Place, New Delhi",Bhikaji Cama Place,"Pizza, Fast Food",700,No,No,2.4,Red,Poor,71
3465,Southy,New Delhi,"UG-60, Ansal Chamber 2, Bhikaji Cama Place, New Delhi",Bhikaji Cama Place,South Indian,400,No,Yes,2.4,Red,Poor,33
301581,Coffee Shop - Centaur Hotel,New Delhi,"Centaur Hotel, Near Aerocity, New Delhi","Centaur Hotel, Aerocity",Cafe,1500,No,No,0,White,Not rated,2
823,Al Kuresh,New Delhi,"7, Yashwant Place Market, Food Plaza, Chanakyapuri, New Delhi",Chanakyapuri,"Chinese, North Indian",850,No,Yes,3.3,Orange,Average,85
18421499,Angan Bakery & Cafe,New Delhi,"Yashwant Palace Market, Chanakyapuri, New Delhi",Chanakyapuri,"Bakery, Italian, Fast Food, Chinese, Continental",600,No,No,2.9,Orange,Average,10
846,Bamboo Chopstix,New Delhi,"21, Yashwant Place, Food Plaza, Chanakyapuri, New Delhi",Chanakyapuri,"Chinese, North Indian",700,No,No,2.7,Orange,Average,8
816,Bawarchis,New Delhi,"25, Yashwant Place Market, Food Plaza, Chanakyapuri, New Delhi",Chanakyapuri,"Chinese, North Indian",700,No,No,2.9,Orange,Average,16
4055,Bikanervala,New Delhi,"Satya Marg, Yashwant Place Market, Chanakyapuri, New Delhi",Chanakyapuri,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",450,No,No,3.4,Orange,Average,113
18312487,Cafe Coffee Day,New Delhi,"1st Floor, BPCL Petrol Pump, Opposite Chanakyapuri Cinema, Chanakyapuri, New Delhi",Chanakyapuri,Cafe,450,No,No,3,Orange,Average,4
1630,Chanakya Bar-Be-Que,New Delhi,"27, Yashwant Place Market, Chanakyapuri, New Delhi",Chanakyapuri,"Chinese, North Indian",800,Yes,No,3.2,Orange,Average,17
308261,Chattisgarh Bhawan,New Delhi,"7, Chanakyapuri, New Delhi",Chanakyapuri,"North Indian, South Indian",450,No,No,2.7,Orange,Average,33
2587,Chimney,New Delhi,"26, Yashwant Place Market, Food Plaza, Chanakyapuri, New Delhi",Chanakyapuri,Chinese,800,Yes,No,2.9,Orange,Average,66
849,China Town Sizzlers,New Delhi,"V-15, Yashwant Place Market, Food Plaza, Chanakyapuri, New Delhi",Chanakyapuri,Chinese,800,No,No,3.4,Orange,Average,34
848,Chinese Bite,New Delhi,"12 & 13, Food Plaza, Yashwant Place, Chanakyapuri, New Delhi",Chanakyapuri,"Chinese, North Indian, Seafood",700,No,No,2.8,Orange,Average,31
852,Chinese Garden,New Delhi,"S14, Yashwant Place, Food Plaza, Chanakyapuri, New Delhi",Chanakyapuri,Chinese,900,Yes,No,3.2,Orange,Average,17
312194,Costa Coffee,New Delhi,"Shantipath, Chanakyapuri, New Delhi",Chanakyapuri,Cafe,600,No,No,3,Orange,Average,4
7643,Food Point,New Delhi,"50, Malcha Market, Chanakyapuri, New Delhi",Chanakyapuri,Fast Food,200,No,No,2.8,Orange,Average,5
3238,Ikko,New Delhi,"6/48, Malcha Marg Shopping Centre, Chanakyapuri, New Delhi",Chanakyapuri,"North Indian, Mughlai",1650,Yes,No,2.9,Orange,Average,10
18396184,Jammu And Kashmir House,New Delhi,"9, Kautilya Marg, Chanakyapuri, New Delhi",Chanakyapuri,"Kashmiri, North Indian",500,No,No,2.9,Orange,Average,4
847,Laguna,New Delhi,"18, Yashwant Place, Food Plaza, Chanakyapuri, New Delhi",Chanakyapuri,"Chinese, North Indian",900,No,No,3.4,Orange,Average,60
7575,Momo Point,New Delhi,"2, Yashwant Place Market, Chanakyapuri, New Delhi",Chanakyapuri,"Chinese, North Indian",700,No,No,3.2,Orange,Average,14
850,New Zaika,New Delhi,"12 & 13, Food Plaza, Yashwant Place, Chanakyapuri, New Delhi",Chanakyapuri,"Chinese, North Indian",700,No,No,3.1,Orange,Average,10
311856,Organic Express,New Delhi,"Delhi Organic Farmers Market, Palika Services Officers Institute, Vinay Marg, Chanakyapuri, New Delhi",Chanakyapuri,"Cafe, Healthy Food, North Indian",700,No,No,3,Orange,Average,7
851,Tamil Nadu House Canteen,New Delhi,"Opposite Chanakya Theatre, Chanakyapuri, New Delhi",Chanakyapuri,"South Indian, Chettinad, North Indian, Chinese",600,No,No,3.4,Orange,Average,161
18228885,The Chocolate Avenue,New Delhi,"New Moti Bagh, Near Leela Palace Hotel, Chanakyapuri, New Delhi",Chanakyapuri,Bakery,300,No,No,3.4,Orange,Average,28
824,Chimney Sizzlers,New Delhi,"V-10 & 16, Yashwant Place Market, Food Plaza, Chanakyapuri, New Delhi",Chanakyapuri,Chinese,800,Yes,Yes,3.7,Yellow,Good,137
301102,Gujarat Bhawan Restaurant,New Delhi,"11, Kautilya Marg, Chanakyapuri, New Delhi",Chanakyapuri,"Gujarati, South Indian, North Indian",400,No,No,3.7,Yellow,Good,203
18238246,Itäó»s Sinful,New Delhi,"Chanakyapuri, New Delhi",Chanakyapuri,"Bakery, Desserts",450,No,No,3.5,Yellow,Good,20
6003,Jakoi,New Delhi,"1, Assam Bhavan, Chanakyapuri, New Delhi",Chanakyapuri,"Assamese, Chinese",600,No,No,3.5,Yellow,Good,218
18469659,Arunachal Bhawan,New Delhi,"27, Kautilya Marg, Diplomatic Enclave, Chanakyapuri, New Delhi",Chanakyapuri,North Eastern,350,No,No,0,White,Not rated,0
18288994,Hotel New Tamil Nadu,New Delhi,"9, Bir Tikenderjith Marg, Chanakyapuri, New Delhi",Chanakyapuri,"South Indian, North Indian, Chinese",300,No,No,0,White,Not rated,1
845,Milan Food,New Delhi,"5, Yashwant Place, Food Plaza, Near Chanakya Cinema, Chanakyapuri, New Delhi",Chanakyapuri,"Chinese, North Indian",650,No,No,0,White,Not rated,2
18466422,Playboy Club,New Delhi,"Samrat Hotel, 50-B, Kautilya Marg, Chanakyapuri, New Delhi",Chanakyapuri,Finger Food,3000,No,No,0,White,Not rated,3
815,Moti Mahal Delux,New Delhi,"20/48, Malcha Marg Shopping Complex, Diplomatic Enclave, Chanakyapuri, New Delhi",Chanakyapuri,"North Indian, Mughlai",1600,Yes,No,2.4,Red,Poor,164
